trial,start_time,rt,correct,alpha,fact_id,question,answer,priora
105,799462.0,5401.0,True,0.259545454545454,31,nira,yoke,0.259545454545454
106,815180.0,2203.0,True,0.24590909090909,32,adui,enemy,0.24590909090909
107,821762.0,1774.0,True,0.259545454545454,31,nira,yoke,0.259545454545454
108,827047.0,1903.0,True,0.341292613636363,20,nanga,anchor,0.268636363636363
109,832129.0,2563.0,True,0.24590909090909,32,adui,enemy,0.24590909090909
110,837898.0,1596.0,True,0.259545454545454,33,wakili,agent,0.259545454545454
111,843734.0,3236.0,True,0.273181818181818,34,sahani,plate,0.273181818181818
112,851312.0,1625.0,True,0.259545454545454,33,wakili,agent,0.259545454545454
113,856417.0,919.0,True,0.273181818181818,34,sahani,plate,0.273181818181818
114,860387.0,1277.0,True,0.36682528409090887,8,fumbo,mystery,0.264090909090909
115,865193.0,1820.0,True,0.277727272727272,35,talaka,divorce,0.277727272727272
116,872301.0,inf,True,0.268636363636363,36,dalasini,cinnamon,0.268636363636363
117,885397.0,2534.0,True,0.277727272727272,35,talaka,divorce,0.277727272727272
118,891475.0,2354.0,True,0.268636363636363,36,dalasini,cinnamon,0.268636363636363
119,898019.0,1349.0,True,0.28926846590909006,32,adui,enemy,0.24590909090909
120,902580.0,1591.0,True,0.3307457386363629,28,bandari,harbor,0.268636363636363
121,907361.0,1364.0,True,0.255,16,jani,leaf,0.255
122,911521.0,5812.0,True,0.2860724431818181,15,mfupa,bone,0.273181818181818
123,920651.0,3558.0,True,0.373821022727272,5,yamini,oath,0.277727272727272
124,927148.0,1835.0,True,0.24590909090909,13,pafu,lung,0.24590909090909
125,931948.0,2298.0,True,0.173572443181818,3,theluji,snow,0.223181818181818
126,937040.0,1461.0,True,0.205,37,kaa,crab,0.205
127,945010.0,5504.0,True,0.268636363636363,38,ambo,glue,0.268636363636363
128,954255.0,2907.0,True,0.423430397727272,5,yamini,oath,0.277727272727272
129,960101.0,1225.0,True,0.268636363636363,38,ambo,glue,0.268636363636363

