trial,start_time,rt,correct,alpha,fact_id,question,answer,priora
96,835633.0,1702.0,True,0.355106534090909,8,fumbo,mystery,0.264090909090909
97,842130.0,2559.0,False,0.24590909090909,13,pafu,lung,0.24590909090909
98,848008.0,2507.0,True,0.268636363636363,20,nanga,anchor,0.268636363636363
99,853591.0,1536.0,True,0.141363636363636,21,yai,egg,0.141363636363636
100,858000.0,5000.0,True,0.41639914772727193,5,yamini,oath,0.277727272727272
101,866235.0,1471.0,True,0.286818181818181,23,lawama,blame,0.286818181818181
102,870950.0,4592.0,False,0.173572443181818,3,theluji,snow,0.223181818181818
103,879748.0,1779.0,True,0.209545454545454,26,farasi,horse,0.209545454545454
104,885764.0,inf,False,0.31689630681818104,19,sumu,poison,0.186818181818181
105,898389.0,inf,True,0.4441335227272719,5,yamini,oath,0.277727272727272
106,906195.0,3882.0,False,0.4034374999999999,2,ubini,forgery,0.305
107,913532.0,inf,True,0.209545454545454,26,farasi,horse,0.209545454545454
108,917911.0,2257.0,True,0.29590909090909,27,ladha,flavor,0.29590909090909

