id,start_time,rt,correct,alpha,fact_id,question,answer,priora,colour,pt
60,381548.70289999235,2746.912300004624,True,0.19977982954545398,26,farasi,horse,0.20954545454545398,violet,1
61,385514.59419999446,inf,True,0.2656178977272721,5,yamini,oath,0.277727272727272,grey,1
62,404565.15229999786,994.2142999934731,True,0.218636363636363,25,pipa,barrel,0.218636363636363,grey,1
63,407433.8149999967,1090.879199997289,True,0.23720880681818102,18,hadithi,story,0.28681818181818103,pink,1
64,410019.3290000025,1772.717299987562,True,0.407592329545454,31,nira,yoke,0.25954545454545397,red,1
65,412830.7352999982,2021.4447000034852,False,0.27772727272727205,22,rushwa,bribe,0.277727272727272,blue,1
66,416184.52529999195,2317.634500010172,True,0.268636363636363,38,ambo,glue,0.268636363636363,pink,1
67,419614.3301999982,1236.9796999992104,True,0.3626349431818179,7,tumbili,monkey,0.22318181818181798,yellow,1
68,422039.37820000283,1627.2507999965455,True,0.292890625,16,jani,leaf,0.255,violet,1
69,424747.7288999944,1187.103100004606,True,0.24590909090909,13,pafu,lung,0.24590909090909,green,1
70,427605.679699991,4827.37700000871,True,0.30499999999999994,2,ubini,forgery,0.305,blue,1
71,434564.8613999947,1746.7395999992732,True,0.268636363636363,14,paji,forehead,0.268636363636363,purple,1
72,438013.4779999935,2780.2415000041947,False,0.214090909090909,24,rembo,ornament,0.214090909090909,purple,1
73,441862.8233999916,4137.670700001763,False,0.23720880681818102,23,lawama,blame,0.28681818181818103,green,1
74,447345.14099999797,7119.893199997023,True,0.23642755681818095,11,nyanya,tomato,0.18681818181818102,red,1
75,455973.70289999526,1260.3701000043657,True,0.22616477272727198,17,jibini,cheese,0.277727272727272,yellow,1
76,458613.38529999193,1133.3750000048894,True,0.32279119318181804,34,sahani,plate,0.27318181818181797,purple,1
77,460931.8467999983,1359.5877000043401,True,0.28763494318181804,15,mfupa,bone,0.27318181818181797,grey,1
78,463500.7270999922,26476.92559999996,False,0.24590909090909,32,adui,enemy,0.24590909090909,blue,1
79,490194.23209999513,1239.6048000082374,True,0.132272727272727,4,iktisadi,economy,0.132272727272727,purple,1
80,493817.7178999904,1939.7458000021288,False,0.22318181818181798,3,theluji,snow,0.22318181818181798,green,1
81,495969.15399999125,1353.3615000051213,True,0.17811789772727202,1,sala,prayer,0.227727272727272,red,1
82,498977.35499999544,1285.5532999965362,True,0.055,10,mbwa,dog,0.055,orange,1

